SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet
STRD-3-0-ITS-NOT-OVER-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,False,False
STRD-3-0-ITS-NOT-OVER-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-ITS-NOT-OVER-AP-IPH16,Stride 3.0,Cases And Sleeves,2897.0,3.0,2.0,3,True,1448.5,1.5,965.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1866.1361601565104,1551.984203118149,2,2,True,True,False
STRD-3-0-ITS-NOT-OVER-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,1,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-ITS-NOT-OVER-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-ITS-NOT-OVER-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,4395.0,5.0,4.0,5,True,2197.5,2.5,879.0,34345120.5,1.2883232034218228,1.0714423217936824,2831.0902395194557,2354.494502141617,4,3,True,True,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH13,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH15,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,False,False,False
STRD-3-0-JAIP-CITY-TAG-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-JAIP-CITY-TAG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,3496.0,4.0,3.0,4,True,1748.0,2.0,874.0,34345120.5,1.2883232034218228,1.0714423217936824,2251.988959581346,1872.8811784953568,3,3,False,True,False
STRD-3-0-JAIP-JAN-MANP-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-JAIP-JAN-MANP-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,999.0,1.0,1.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,False,False,False
STRD-3-0-JAIP-JAN-MANP-SS-GLS26,STRD-3-0-JAIP-JAN-MANP-SS-GLS26,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JAMM-BHI-FPOS-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JAMM-BHI-FPOS-AP-IPH16,Stride 3.0,Cases And Sleeves,999.0,1.0,1.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,True,False
STRD-3-0-JAMM-BHI-FPOS-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-JET-RANG-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,5394.0,6.0,6.0,6,True,2697.0,3.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,3474.607679628656,2889.6799418775613,4,4,False,False,False
STRD-3-0-JET-RANG-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,False,False,False
STRD-3-0-JET-RANG-AP-IPH13,Stride 3.0,Cases And Sleeves,11687.0,13.0,11.0,11,True,5843.5,6.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,7528.316639195422,6260.973207401383,9,7,False,True,False
STRD-3-0-JET-RANG-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-JET-RANG-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False
STRD-3-0-JET-RANG-AP-IPH14,Stride 3.0,Cases And Sleeves,6293.0,7.0,7.0,7,True,3146.5,3.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,4053.7089595667653,3371.2932655238214,5,4,False,False,False
STRD-3-0-JET-RANG-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,15283.0,17.0,17.0,17,True,7641.5,8.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,9844.721758947859,8187.426501986424,11,10,False,False,False
STRD-3-0-JET-RANG-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,10788.0,12.0,8.0,11,True,5394.0,6.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,6949.215359257312,5779.359883755123,8,7,True,False,False
STRD-3-0-JET-RANG-AP-IPH15,Stride 3.0,Cases And Sleeves,11687.0,13.0,10.0,13,True,5843.5,6.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,7528.316639195422,6260.973207401383,9,7,True,True,False
STRD-3-0-JET-RANG-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,10788.0,12.0,12.0,12,True,5394.0,6.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,6949.215359257312,5779.359883755123,8,7,True,True,False
STRD-3-0-JET-RANG-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,8990.0,10.0,6.0,9,True,4495.0,5.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,5791.012799381094,4816.133236462602,7,6,True,True,False
STRD-3-0-JET-RANG-AP-IPH16,Stride 3.0,Cases And Sleeves,11787.0,13.0,12.0,13,True,5893.5,6.5,906.6923076923077,34345120.5,1.2883232034218228,1.0714423217936824,7592.732799366513,6314.545323491067,9,7,True,True,False
STRD-3-0-JET-RANG-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,4,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False
STRD-3-0-JET-RANG-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,16282.0,18.0,14.0,16,True,8141.0,9.0,904.5555555555555,34345120.5,1.2883232034218228,1.0714423217936824,10488.23919905706,8722.611941722369,12,10,False,True,False
STRD-3-0-JET-RANG-SS-GLS26,Stride 3.0,Cases And Sleeves,4495.0,5.0,5.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False
STRD-3-0-JET-RANG-SS-GLS26PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-JET-RANG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,18179.0,21.0,14.0,19,True,9089.5,10.5,865.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,11710.213757502659,9738.874983943675,14,12,True,True,False
STRD-3-0-JUST-A-DRAG-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JUST-A-DRAG-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-JUST-A-DRAG-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH13,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH15,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH16E,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-BATT-OF-TIME-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,5494.0,6.0,3.0,6,True,2747.0,3.0,915.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,3539.0238397997473,2943.2520579672455,4,4,True,True,False
STRD-3-0-K3-BATT-OF-TIME-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH15,Stride 3.0,Cases And Sleeves,7192.0,8.0,7.0,7,True,3596.0,4.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,4632.8102395048745,3852.9065891700816,6,5,True,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH16,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH16E,STRD-3-0-K3-FULL-THRO-AP-IPH16E,Cases And Sleeves,1798.0,2.0,2.0,2,False,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,999.0,1.0,0.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,False,False
STRD-3-0-K3-FULL-THRO-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-K3-FULL-THRO-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-FULL-THRO-SS-GLS26PLS,STRD-3-0-K3-FULL-THRO-SS-GLS26PLS,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-FULL-THRO-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,2597.0,3.0,2.0,3,True,1298.5,1.5,865.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1672.8876796432369,1391.2678548490965,2,2,True,True,False
STRD-3-0-K3-HOLL-VICT-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-HOLL-VICT-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-HOLL-VICT-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-HOLL-VICT-AP-IPH16,Stride 3.0,Cases And Sleeves,2797.0,3.0,1.0,3,True,1398.5,1.5,932.3333333333334,34345120.5,1.2883232034218228,1.0714423217936824,1801.7199999854192,1498.4120870284648,2,2,True,True,False
STRD-3-0-K3-MAYH-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-MAYH-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-MAYH-AP-IPH14PRO,STRD-3-0-K3-MAYH-AP-IPH14PRO,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-MAYH-AP-IPH15,Stride 3.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,True,False
STRD-3-0-K3-MAYH-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,False,False
STRD-3-0-K3-MAYH-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-MAYH-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-MAYH-SS-GLS26,STRD-3-0-K3-MAYH-SS-GLS26,Cases And Sleeves,899.0,1.0,0.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-MAYH-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,2597.0,3.0,3.0,3,True,1298.5,1.5,865.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1672.8876796432369,1391.2678548490965,2,2,True,True,False
STRD-3-0-K3-RACE-PRI-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-RACE-PRI-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-K3-RACE-PRI-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-RACE-PRI-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-K3-RACE-PRI-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,2697.0,3.0,0.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,False,False
STRD-3-0-K3-RACE-PRI-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-RACE-PRI-AP-IPH16E,STRD-3-0-K3-RACE-PRI-AP-IPH16E,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-RACE-PRI-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,5494.0,6.0,5.0,6,True,2747.0,3.0,915.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,3539.0238397997473,2943.2520579672455,4,4,False,False,False
STRD-3-0-K3-RACE-PRI-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,3696.0,4.0,3.0,4,True,1848.0,2.0,924.0,34345120.5,1.2883232034218228,1.0714423217936824,2380.8212799235284,1980.025410674725,3,3,False,False,False
STRD-3-0-K3-RACE-PRI-SS-GLS26,STRD-3-0-K3-RACE-PRI-SS-GLS26,Cases And Sleeves,799.0,1.0,1.0,1,False,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,False,False
STRD-3-0-K3-RACE-PRI-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH115PLS,STRD-3-0-K3-THE-DRI-SAG-AP-IPH115PLS,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,5394.0,6.0,5.0,6,True,2697.0,3.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,3474.607679628656,2889.6799418775613,4,4,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH14,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,1.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,4495.0,5.0,5.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH15,Stride 3.0,Cases And Sleeves,2697.0,3.0,1.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH16,Stride 3.0,Cases And Sleeves,4495.0,5.0,2.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,False,False,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,8990.0,10.0,8.0,10,True,4495.0,5.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,5791.012799381094,4816.133236462602,7,6,True,True,False
STRD-3-0-K3-THE-DRI-SAG-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,True,False
STRD-3-0-K3-THE-DRI-SAG-SS-GLS26,Stride 3.0,Cases And Sleeves,2697.0,3.0,2.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-K3-THE-DRI-SAG-SS-GLS26PLS,STRD-3-0-K3-THE-DRI-SAG-SS-GLS26PLS,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-K3-THE-DRI-SAG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,5294.0,6.0,6.0,4,True,2647.0,3.0,882.3333333333334,34345120.5,1.2883232034218228,1.0714423217936824,3410.191519457565,2836.107825787877,4,4,True,True,False
STRD-3-0-KANP-CITY-TAG-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
